SNYDER F,0.00%,0.00% 14.29% 71.43% 14.29%,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,0,0,1,5,1,0,0,0,0,0,0,0,0,7,3.331,0,0,0,7
,0.00%,0.00% 14.29% 71.43% 14.29%,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7557-601,1,1,1,3,0,4,0,0,0,0,0,0,0,10,3.235,0,0,0,10
HENNING W,10.00% 10.00% 10.00% 30.00%,,,0.00% 40.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,1,1,1,3,0,4,0,0,0,0,0,0,0,10,3.235,0,0,0,10
,10.00% 10.00% 10.00% 30.00%,,,0.00% 40.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7603-601,0,4,2,3,4,0,2,0,0,0,0,0,0,15,3.332,0,0,0,15
GREEN M,0.00% 26.67% 13.33% 20.00% 26.67%,,,,0.00% 13.33%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,0,4,2,3,4,0,2,0,0,0,0,0,0,15,3.332,0,0,0,15
,0.00% 26.67% 13.33% 20.00% 26.67%,,,,0.00% 13.33%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7675-601,1,4,0,2,0,1,2,2,0,0,0,0,0,12,3.166,0,0,0,12
RAMBO L,8.33% 33.33%,0.00% 16.67%,,0.00%,8.33% 16.67% 16.67%,,,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,1,4,0,2,0,1,2,2,0,0,0,0,0,12,3.166,0,0,0,12
,8.33% 33.33%,0.00% 16.67%,,0.00%,8.33% 16.67% 16.67%,,,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7682-601,0,1,2,2,2,1,0,0,0,0,0,0,0,8,3.333,0,0,0,8
ECKSTEIN G,0.00% 12.50% 25.00% 25.00% 25.00% 12.50%,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
,,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,,,,
,,,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,,,,
,,,,,,,,Professional Law,,,,,,,,,,,
COLLEGE:,SCHOOL OF LAW,,,,,,,,,,,,,,,,,,
DEPARTMENT:,SCHOOL OF LAW,,,,,,,,,,,,,,,,,,
SECTION,,,,,,,,,,,,,,TOTAL,,,,,
INSTRUCTOR,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,A - F,GPA,I,S,X,TOTAL
------------ -----,,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,------
COURSE TOTAL:,0,1,2,2,2,1,0,0,0,0,0,0,0,8,3.333,0,0,0,8
,0.00% 12.50% 25.00% 25.00% 25.00% 12.50%,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7775S-601,0,0,5,3,2,0,0,0,0,0,0,0,0,10,3.434,0,0,0,10
ZIMMERMANN M,0.00%,0.00% 50.00% 30.00% 20.00%,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,0,0,5,3,2,0,0,0,0,0,0,0,0,10,3.434,0,0,0,10
,0.00%,0.00% 50.00% 30.00% 20.00%,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7780-601,0,0,5,6,5,0,0,0,0,0,0,0,0,16,3.333,0,0,0,16
BURT J,0.00%,0.00% 31.25% 37.50% 31.25%,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,0,0,5,6,5,0,0,0,0,0,0,0,0,16,3.333,0,0,0,16
,0.00%,0.00% 31.25% 37.50% 31.25%,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7782-601,2,1,3,2,2,5,0,0,0,0,0,0,0,15,3.269,0,0,0,15
SPENCE J,13.33%,6.67% 20.00% 13.33% 13.33% 33.33%,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,2,1,3,2,2,5,0,0,0,0,0,0,0,15,3.269,0,0,0,15
,13.33%,6.67% 20.00% 13.33% 13.33% 33.33%,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7787-601,1,3,1,2,3,1,0,1,0,0,0,0,0,12,3.334,0,0,0,12
FIELDS S,8.33% 25.00%,8.33% 16.67% 25.00%,,,8.33%,0.00%,8.33%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,1,3,1,2,3,1,0,1,0,0,0,0,0,12,3.334,0,0,0,12
,8.33% 25.00%,8.33% 16.67% 25.00%,,,8.33%,0.00%,8.33%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7789-601,0,0,2,11,0,1,0,0,0,0,0,0,0,14,3.331,0,0,0,14
KISER J,0.00%,0.00% 14.29% 78.57%,,0.00%,7.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,0,0,2,11,0,1,0,0,0,0,0,0,0,14,3.331,0,0,0,14
,0.00%,0.00% 14.29% 78.57%,,0.00%,7.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7790-601,1,2,2,3,2,3,0,0,0,0,0,0,0,13,3.334,0,0,0,13
NEWMAN N,7.69% 15.38% 15.38% 23.08% 15.38% 23.08%,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
,,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,,,,
,,,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,,,,
,,,,,,,,Professional Law,,,,,,,,,,,
COLLEGE:,SCHOOL OF LAW,,,,,,,,,,,,,,,,,,
DEPARTMENT:,SCHOOL OF LAW,,,,,,,,,,,,,,,,,,
SECTION,,,,,,,,,,,,,,TOTAL,,,,,
INSTRUCTOR,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,A - F,GPA,I,S,X,TOTAL
------------ -----,,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,------
COURSE TOTAL:,1,2,2,3,2,3,0,0,0,0,0,0,0,13,3.334,0,0,0,13
,7.69% 15.38% 15.38% 23.08% 15.38% 23.08%,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7793-601,0,0,4,7,4,0,0,0,0,0,0,0,0,15,3.332,0,0,0,15
RICH L,0.00%,0.00% 26.67% 46.67% 26.67%,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,0,0,4,7,4,0,0,0,0,0,0,0,0,15,3.332,0,0,0,15
,0.00%,0.00% 26.67% 46.67% 26.67%,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7895-601,0,1,4,0,0,0,0,0,0,0,0,0,0,5,3.736,0,0,0,5
SULLIVAN H,0.00% 20.00% 80.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,0,1,4,0,0,0,0,0,0,0,0,0,0,5,3.736,0,0,0,5
,0.00% 20.00% 80.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7900-602,0,0,3,5,4,0,0,0,0,0,0,0,0,12,3.305,0,0,0,12
HOLLAND H,0.00%,0.00% 25.00% 41.67% 33.33%,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7900-604,0,1,2,4,2,1,0,0,0,0,0,0,0,10,3.333,0,0,0,10
KROTOSZYNSKI R,0.00% 10.00% 20.00% 40.00% 20.00% 10.00%,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7900-605,0,1,4,0,0,0,0,0,0,0,0,0,0,5,3.736,0,0,0,5
BAYLOR A,0.00% 20.00% 80.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7900-609,0,0,4,4,4,0,0,0,0,0,0,0,0,12,3.333,0,0,0,12
ROSA GAROUPA N,0.00%,0.00% 33.33% 33.33% 33.33%,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7900-612,0,3,2,2,3,7,4,0,0,0,0,0,0,21,3,0,0,0,21
SNYDER F,0.00% 14.29%,9.52%,9.52% 14.29% 33.33% 19.05%,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7900-614,1,2,2,1,0,0,0,0,0,0,0,0,0,6,3.78,0,0,0,6
KOVACH K,16.67% 33.33% 33.33% 16.67%,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7900-615,0,0,4,8,4,0,0,0,0,0,0,0,0,16,3.332,0,0,0,16
REILLY P,0.00%,0.00% 25.00% 50.00% 25.00%,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
,,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,,,,
,,,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,,,,
,,,,,,,,Professional Law,,,,,,,,,,,
COLLEGE:,SCHOOL OF LAW,,,,,,,,,,,,,,,,,,
DEPARTMENT:,SCHOOL OF LAW,,,,,,,,,,,,,,,,,,
SECTION,,,,,,,,,,,,,,TOTAL,,,,,
INSTRUCTOR,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,A - F,GPA,I,S,X,TOTAL
------------ -----,,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,------
LAW-7900-618,0,6,1,0,0,0,0,0,0,0,0,0,0,7,3.952,0,0,0,7
KASPAR-COKER L,0.00% 85.71% 14.29%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7900-619,1,0,1,1,1,2,0,0,0,0,0,0,0,6,3.225,0,0,0,6
CASADO-PEREZ V,16.67%,0.00% 16.67% 16.67% 16.67% 33.33%,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7900-624,0,4,4,2,0,0,0,0,0,0,0,0,0,10,3.734,0,0,0,10
ALKON C,0.00% 40.00% 40.00% 20.00%,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7900-625,0,6,0,2,2,0,0,0,0,0,0,0,0,10,3.666,0,0,0,10
SHORT A,0.00% 60.00%,0.00% 20.00% 20.00%,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
LAW-7900-626,1,8,1,0,0,0,0,0,0,0,0,0,0,10,3.968,0,0,0,10
MORRISS A,10.00% 80.00% 10.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,3,31,28,29,20,10,4,0,0,0,0,0,0,125,3.396,0,0,0,125
,2.40% 24.80% 22.40% 23.20% 16.00%,,,,8.00%,3.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
DEPARTMENT,36,146,220,354,419,267,114,67,23,9,5,0,0,1660,3.071,0,0,0,1660
TOTAL:,2.17%,8.80% 13.25% 21.33% 25.24% 16.08%,,,,6.87%,4.04%,1.39%,0.54%,0.30%,0.00%,0.00%,,,,,,,
COLLEGE,36,146,220,354,419,267,114,67,23,9,5,0,0,1660,3.071,0,0,0,1660
TOTAL:,2.17%,8.80% 13.25% 21.33% 25.24% 16.08%,,,,6.87%,4.04%,1.39%,0.54%,0.30%,0.00%,0.00%,,,,,,,
