MARE-207-402,2,3,7,4,3,19 1.842,0,0,0,0,0,19,KANE M
,10.53%,15.79%,36.84%,21.05%,15.79%,,,,,,,,,
COURSE TOTAL:,4,7,19,9,5,44 1.909,1,0,0,0,0,45,
,9.09%,15.91%,43.18%,20.45%,11.36%,,,,,,,,,
MARE-242-401,3,7,0,0,0,10 3.300,0,0,0,0,0,10,MOORE A
,30.00%,70.00%,0.00%,0.00%,0.00%,,,,,,,,,
MARE-242-402,1,10,0,0,0,11 3.091,0,0,0,0,0,11,MOORE A
,9.09%,90.91%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,4,17,0,0,0,21 3.190,0,0,0,0,0,21,
,19.05%,80.95%,0.00%,0.00%,0.00%,,,,,,,,,
MARE-243-401,6,2,0,0,0,8 3.750,0,0,0,3,0,11,WINN K
,75.00%,25.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARINE ENGINEERING TECHNOLOGY,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
MARE-243-402,6,3,2,0,0,11 3.364,0,0,0,0,0,11,WINN K
,54.55%,27.27%,18.18%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,12,5,2,0,0,19 3.526,0,0,0,3,0,22,
,63.16%,26.32%,10.53%,0.00%,0.00%,,,,,,,,,
MARE-261-401,9,13,15,6,2,45 2.467,1,0,0,2,0,48,CARROLL M
,20.00%,28.89%,33.33%,13.33%,4.44%,,,,,,,,,
COURSE TOTAL:,9,13,15,6,2,45 2.467,1,0,0,2,0,48,
,20.00%,28.89%,33.33%,13.33%,4.44%,,,,,,,,,
MARE-309-401,5,5,3,1,1,15 2.800,0,0,0,0,0,15,SCHMIDT J
,33.33%,33.33%,20.00%,6.67%,6.67%,,,,,,,,,
MARE-309-402,11,4,3,0,0,18 3.444,0,0,0,0,0,18,SCHMIDT J
,61.11%,22.22%,16.67%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,16,9,6,1,1,33 3.152,0,0,0,0,0,33,
,48.48%,27.27%,18.18%,3.03%,3.03%,,,,,,,,,
MARE-311-401,5,5,6,1,0,17 2.824,2,0,0,0,0,19,COLEMAN G
,29.41%,29.41%,35.29%,5.88%,0.00%,,,,,,,,,
MARE-311-402,1,8,3,2,0,14 2.571,0,0,0,0,0,14,COLEMAN G
,7.14%,57.14%,21.43%,14.29%,0.00%,,,,,,,,,
MARE-311-403,3,3,6,1,1,14 2.429,0,0,0,0,0,14,COLEMAN G
,21.43%,21.43%,42.86%,7.14%,7.14%,,,,,,,,,
COURSE TOTAL:,9,16,15,4,1,45 2.622,2,0,0,0,0,47,
,20.00%,35.56%,33.33%,8.89%,2.22%,,,,,,,,,
MARE-312-401,5,3,5,7,0,20 2.300,1,0,0,0,0,21,TREGLIA V
,25.00%,15.00%,25.00%,35.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARINE ENGINEERING TECHNOLOGY,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
MARE-312-402,6,3,12,6,0,27 2.333,0,0,0,0,0,27,TREGLIA V
,22.22%,11.11%,44.44%,22.22%,0.00%,,,,,,,,,
COURSE TOTAL:,11,6,17,13,0,47 2.319,1,0,0,0,0,48,
,23.40%,12.77%,36.17%,27.66%,0.00%,,,,,,,,,
MARE-401-401,19,6,5,0,1,31 3.355,0,0,0,1,0,32,FREDRICKSON H
,61.29%,19.35%,16.13%,0.00%,3.23%,,,,,,,,,
COURSE TOTAL:,19,6,5,0,1,31 3.355,0,0,0,1,0,32,
,61.29%,19.35%,16.13%,0.00%,3.23%,,,,,,,,,
MARE-402-401,8,6,13,0,0,27 2.815,0,0,0,0,0,27,TREGLIA V
,29.63%,22.22%,48.15%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,6,13,0,0,27 2.815,0,0,0,0,0,27,
,29.63%,22.22%,48.15%,0.00%,0.00%,,,,,,,,,
MARE-434-401,7,13,1,0,0,21 3.286,0,0,0,0,0,21,FIELDER L
,33.33%,61.90%,4.76%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,7,13,1,0,0,21 3.286,0,0,0,0,0,21,
,33.33%,61.90%,4.76%,0.00%,0.00%,,,,,,,,,
MARE-441-401,3,2,9,11,2,27 1.741,0,0,0,1,0,28,COLEMAN G
,11.11%,7.41%,33.33%,40.74%,7.41%,,,,,,,,,
COURSE TOTAL:,3,2,9,11,2,27 1.741,0,0,0,1,0,28,
,11.11%,7.41%,33.33%,40.74%,7.41%,,,,,,,,,
MARE-452-901,5,3,0,0,0,8 3.625,0,0,0,0,0,8,MARTINEZ R
,62.50%,37.50%,0.00%,0.00%,0.00%,,,,,,,,,
MARE-452-902,20,0,0,0,0,20 4.000,1,0,0,0,0,21,CLANCY E
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARINE ENGINEERING TECHNOLOGY,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
COURSE TOTAL:,25,3,0,0,0,28 3.893,1,0,0,0,0,29,
,89.29%,10.71%,0.00%,0.00%,0.00%,,,,,,,,,
MARE-489-402,3,4,1,1,0,9 3.000,0,0,0,1,0,10,COLEMAN G
,33.33%,44.44%,11.11%,11.11%,0.00%,,,,,,,,,
COURSE TOTAL:,3,4,1,1,0,9 3.000,0,0,0,1,0,10,
,33.33%,44.44%,11.11%,11.11%,0.00%,,,,,,,,,
MARR-102-401,16,5,1,0,0,22 3.682,0,0,0,0,0,22,MOORE A
,72.73%,22.73%,4.55%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,16,5,1,0,0,22 3.682,0,0,0,0,0,22,
,72.73%,22.73%,4.55%,0.00%,0.00%,,,,,,,,,
DEPARTMENT TOTAL:,173,145,117,54,13,502 2.819,,8,0,0,11,0,521,
,34.46%,28.88%,23.31%,10.76%,2.59%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARINE SCIENCE,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
CHEM-101-401,3,8,14,9,2,36 2.028,0,0,0,6,0,42,KNOCK S
,8.33%,22.22%,38.89%,25.00%,5.56%,,,,,,,,,
CHEM-101-402,1,5,7,10,2,25 1.720,0,0,0,8,0,33,SCHMALZ T
,4.00%,20.00%,28.00%,40.00%,8.00%,,,,,,,,,
COURSE TOTAL:,4,13,21,19,4,61 1.902,0,0,0,14,0,75,
,6.56%,21.31%,34.43%,31.15%,6.56%,,,,,,,,,
CHEM-102-200,4,6,3,1,0,14 2.929,0,0,0,0,0,14,GALAN J
,28.57%,42.86%,21.43%,7.14%,0.00%,,,,,,,,,
CHEM-102-401,5,30,23,16,3,77 2.234,1,0,0,1,0,79,TOWNSEND G
,6.49%,38.96%,29.87%,20.78%,3.90%,,,,,,,,,
CHEM-102-402,7,14,19,9,1,50 2.340,1,0,0,2,0,53,GRIFFIN L
,14.00%,28.00%,38.00%,18.00%,2.00%,,,,,,,,,
COURSE TOTAL:,16,50,45,26,4,141 2.340,2,0,0,3,0,146,
,11.35%,35.46%,31.91%,18.44%,2.84%,,,,,,,,,
CHEM-106-401,5,3,3,1,2,14 2.571,0,0,0,1,0,15,TOWNSEND G
,35.71%,21.43%,21.43%,7.14%,14.29%,,,,,,,,,
COURSE TOTAL:,5,3,3,1,2,14 2.571,0,0,0,1,0,15,
,35.71%,21.43%,21.43%,7.14%,14.29%,,,,,,,,,
CHEM-107-401,6,6,7,1,3,23 2.478,4,0,0,1,0,28,NAIR R
,26.09%,26.09%,30.43%,4.35%,13.04%,,,,,,,,,
CHEM-107-402,13,8,6,2,0,29 3.103,0,0,0,0,0,29,SEITZ W
,44.83%,27.59%,20.69%,6.90%,0.00%,,,,,,,,,
COURSE TOTAL:,19,14,13,3,3,52 2.827,4,0,0,1,0,57,
,36.54%,26.92%,25.00%,5.77%,5.77%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARINE SCIENCE,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
CHEM-111-401,5,6,0,0,0,11 3.454,0,0,0,0,0,11,TOWNSEND G
,45.45%,54.55%,0.00%,0.00%,0.00%,,,,,,,,,
CHEM-111-402,1,10,0,0,0,11 3.091,0,0,0,0,0,11,TOWNSEND G
,9.09%,90.91%,0.00%,0.00%,0.00%,,,,,,,,,
CHEM-111-403,1,10,2,2,0,15 2.667,0,0,0,1,0,16,TOWNSEND G
,6.67%,66.67%,13.33%,13.33%,0.00%,,,,,,,,,
CHEM-111-404,6,9,2,0,0,17 3.235,0,0,0,0,0,17,TOWNSEND G
,35.29%,52.94%,11.76%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,13,35,4,2,0,54 3.093,0,0,0,1,0,55,
,24.07%,64.81%,7.41%,3.70%,0.00%,,,,,,,,,
CHEM-112-401,8,5,3,0,0,16 3.312,0,0,0,0,0,16,TOWNSEND G
,50.00%,31.25%,18.75%,0.00%,0.00%,,,,,,,,,
CHEM-112-402,9,5,1,1,0,16 3.375,0,0,0,0,0,16,TOWNSEND G
,56.25%,31.25%,6.25%,6.25%,0.00%,,,,,,,,,
CHEM-112-403,11,4,0,1,0,16 3.562,0,0,0,0,0,16,TOWNSEND G
,68.75%,25.00%,0.00%,6.25%,0.00%,,,,,,,,,
CHEM-112-404,10,6,1,0,0,17 3.529,0,0,0,0,0,17,TOWNSEND G
,58.82%,35.29%,5.88%,0.00%,0.00%,,,,,,,,,
CHEM-112-405,4,4,4,0,0,12 3.000,0,0,0,0,0,12,TOWNSEND G
,33.33%,33.33%,33.33%,0.00%,0.00%,,,,,,,,,
CHEM-112-406,4,4,1,2,1,12 2.667,0,0,0,0,0,12,TOWNSEND G
,33.33%,33.33%,8.33%,16.67%,8.33%,,,,,,,,,
CHEM-112-407,6,8,3,0,0,17 3.176,0,0,0,0,0,17,TOWNSEND G
,35.29%,47.06%,17.65%,0.00%,0.00%,,,,,,,,,
CHEM-112-408,14,1,1,0,1,17 3.588,0,0,0,0,0,17,TOWNSEND G
,82.35%,5.88%,5.88%,0.00%,5.88%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARINE SCIENCE,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
CHEM-112-409,10,5,1,0,1,17 3.353,0,0,0,0,0,17,TOWNSEND G
,58.82%,29.41%,5.88%,0.00%,5.88%,,,,,,,,,
COURSE TOTAL:,76,42,15,4,3,140 3.314,0,0,0,0,0,140,
,54.29%,30.00%,10.71%,2.86%,2.14%,,,,,,,,,
CHEM-116-401,3,5,4,0,0,12 2.917,2,0,0,0,0,14,TOWNSEND G
,25.00%,41.67%,33.33%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,3,5,4,0,0,12 2.917,2,0,0,0,0,14,
,25.00%,41.67%,33.33%,0.00%,0.00%,,,,,,,,,
CHEM-117-401,9,5,3,0,0,17 3.353,0,0,0,0,0,17,NAIR R
,52.94%,29.41%,17.65%,0.00%,0.00%,,,,,,,,,
CHEM-117-403,5,3,1,0,1,10 3.100,0,0,0,0,0,10,PERRIGO J
,50.00%,30.00%,10.00%,0.00%,10.00%,,,,,,,,,
CHEM-117-404,7,1,0,1,0,9 3.556,2,0,0,1,0,12,NAIR R
,77.78%,11.11%,0.00%,11.11%,0.00%,,,,,,,,,
CHEM-117-405,11,1,3,0,0,15 3.533,0,0,0,0,0,15,NAIR R
,73.33%,6.67%,20.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,32,10,7,1,1,51 3.392,2,0,0,1,0,54,
,62.75%,19.61%,13.73%,1.96%,1.96%,,,,,,,,,
CHEM-227-401,2,7,13,11,1,34 1.941,0,0,0,0,0,34,GRIFFIN L
,5.88%,20.59%,38.24%,32.35%,2.94%,,,,,,,,,
COURSE TOTAL:,2,7,13,11,1,34 1.941,0,0,0,0,0,34,
,5.88%,20.59%,38.24%,32.35%,2.94%,,,,,,,,,
CHEM-228-401,7,12,3,11,5,38 2.132,0,0,0,3,0,41,LESKO M
,18.42%,31.58%,7.89%,28.95%,13.16%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARINE SCIENCE,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
CHEM-228-402,4,7,29,11,3,54 1.963,0,0,0,5,0,59,KAISER K
,7.41%,12.96%,53.70%,20.37%,5.56%,,,,,,,,,
COURSE TOTAL:,11,19,32,22,8,92 2.033,0,0,0,8,0,100,
,11.96%,20.65%,34.78%,23.91%,8.70%,,,,,,,,,
CHEM-237-401,7,3,3,1,0,14 3.143,0,0,0,0,0,14,TOWNSEND G
,50.00%,21.43%,21.43%,7.14%,0.00%,,,,,,,,,
CHEM-237-402,4,7,2,0,1,14 2.929,0,0,0,0,0,14,TOWNSEND G
,28.57%,50.00%,14.29%,0.00%,7.14%,,,,,,,,,
COURSE TOTAL:,11,10,5,1,1,28 3.036,0,0,0,0,0,28,
,39.29%,35.71%,17.86%,3.57%,3.57%,,,,,,,,,
CHEM-238-401,11,2,1,0,1,15 3.467,0,0,0,0,0,15,TOWNSEND G
,73.33%,13.33%,6.67%,0.00%,6.67%,,,,,,,,,
CHEM-238-402,10,5,2,0,0,17 3.471,0,0,0,0,0,17,TOWNSEND G
,58.82%,29.41%,11.76%,0.00%,0.00%,,,,,,,,,
CHEM-238-403,4,7,2,1,0,14 3.000,0,0,0,0,0,14,PERRIGO J
,28.57%,50.00%,14.29%,7.14%,0.00%,,,,,,,,,
CHEM-238-405,4,9,0,0,1,14 3.071,0,0,0,1,0,15,PERRIGO J
,28.57%,64.29%,0.00%,0.00%,7.14%,,,,,,,,,
CHEM-238-406,1,5,1,0,0,7 3.000,0,0,0,0,0,7,PERRIGO J
,14.29%,71.43%,14.29%,0.00%,0.00%,,,,,,,,,
CHEM-238-407,7,5,2,0,1,15 3.133,0,0,0,0,0,15,PERRIGO J
,46.67%,33.33%,13.33%,0.00%,6.67%,,,,,,,,,
CHEM-238-408,9,5,0,1,0,15 3.467,0,0,0,1,0,16,PERRIGO J
,60.00%,33.33%,0.00%,6.67%,0.00%,,,,,,,,,
COURSE TOTAL:,46,38,8,2,3,97 3.258,0,0,0,2,0,99,
,47.42%,39.18%,8.25%,2.06%,3.09%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARINE SCIENCE,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
CHEM-483-401,15,0,0,0,0,15 4.000,0,0,0,0,0,15,KNOCK S
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,15,0,0,0,0,15 4.000,0,0,0,0,0,15,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
GEOG-201-401,8,19,6,2,0,35 2.943,0,0,0,1,0,36,BRUMBAUGH F
,22.86%,54.29%,17.14%,5.71%,0.00%,,,,,,,,,
COURSE TOTAL:,8,19,6,2,0,35 2.943,0,0,0,1,0,36,
,22.86%,54.29%,17.14%,5.71%,0.00%,,,,,,,,,
GEOG-202-401,9,15,8,2,0,34 2.912,0,0,0,0,0,34,BRUMBAUGH F
,26.47%,44.12%,23.53%,5.88%,0.00%,,,,,,,,,
COURSE TOTAL:,9,15,8,2,0,34 2.912,0,0,0,0,0,34,
,26.47%,44.12%,23.53%,5.88%,0.00%,,,,,,,,,
GEOG-301-401,5,15,9,0,0,29 2.862,1,0,0,2,0,32,MOHLER R
,17.24%,51.72%,31.03%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,15,9,0,0,29 2.862,1,0,0,2,0,32,
,17.24%,51.72%,31.03%,0.00%,0.00%,,,,,,,,,
GEOL-106-401,2,5,3,2,0,12 2.583,0,0,0,0,0,12,VAN HENGSTUM P
,16.67%,41.67%,25.00%,16.67%,0.00%,,,,,,,,,
COURSE TOTAL:,2,5,3,2,0,12 2.583,0,0,0,0,0,12,
,16.67%,41.67%,25.00%,16.67%,0.00%,,,,,,,,,
MARS-210-401,5,9,8,2,1,25 2.600,0,0,0,0,0,25,RETCHLESS D
,20.00%,36.00%,32.00%,8.00%,4.00%,,,,,,,,,
MARS-210-402,12,21,5,0,0,38 3.184,1,0,0,2,0,41,MOHLER R
,31.58%,55.26%,13.16%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARINE SCIENCE,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
COURSE TOTAL:,17,30,13,2,1,63 2.952,1,0,0,2,0,66,
,26.98%,47.62%,20.63%,3.17%,1.59%,,,,,,,,,
MARS-281-901,0,6,1,2,2,11 2.000,0,0,0,0,0,11,KNOCK S
,0.00%,54.55%,9.09%,18.18%,18.18%,,,,,,,,,
COURSE TOTAL:,0,6,1,2,2,11 2.000,0,0,0,0,0,11,
,0.00%,54.55%,9.09%,18.18%,18.18%,,,,,,,,,
MARS-303-401,6,2,0,0,0,8 3.750,0,0,0,2,0,10,WANG Y
,75.00%,25.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,6,2,0,0,0,8 3.750,0,0,0,2,0,10,
,75.00%,25.00%,0.00%,0.00%,0.00%,,,,,,,,,
MARS-306-401,2,8,1,0,0,11 3.091,0,0,0,0,0,11,DELLAPENNA T
,18.18%,72.73%,9.09%,0.00%,0.00%,,,,,,,,,
MARS-306-402,3,5,6,0,0,14 2.786,1,0,0,0,0,15,DELLAPENNA T
,21.43%,35.71%,42.86%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,13,7,0,0,25 2.920,1,0,0,0,0,26,
,20.00%,52.00%,28.00%,0.00%,0.00%,,,,,,,,,
MARS-310-401,14,3,0,0,0,17 3.824,0,0,0,0,0,17,COLEMAN C
,82.35%,17.65%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,14,3,0,0,0,17 3.824,0,0,0,0,0,17,
,82.35%,17.65%,0.00%,0.00%,0.00%,,,,,,,,,
MARS-325-401,15,3,2,0,0,20 3.650,0,0,0,1,0,21,SEITZ W
,75.00%,15.00%,10.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,15,3,2,0,0,20 3.650,0,0,0,1,0,21,
,75.00%,15.00%,10.00%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARINE SCIENCE,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
MARS-428-401,10,1,4,0,0,15 3.400,0,0,0,0,0,15,BRINKMEYER R
,66.67%,6.67%,26.67%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,10,1,4,0,0,15 3.400,0,0,0,0,0,15,
,66.67%,6.67%,26.67%,0.00%,0.00%,,,,,,,,,
MARS-430-901,3,10,7,4,2,26 2.308,0,0,0,1,0,27,JONES G
,11.54%,38.46%,26.92%,15.38%,7.69%,,,,,,,,,
COURSE TOTAL:,3,10,7,4,2,26 2.308,0,0,0,1,0,27,
,11.54%,38.46%,26.92%,15.38%,7.69%,,,,,,,,,
MARS-440-401,2,2,7,3,0,14 2.214,0,0,0,1,0,15,AMON R
,14.29%,14.29%,50.00%,21.43%,0.00%,,,,,,,,,
COURSE TOTAL:,2,2,7,3,0,14 2.214,0,0,0,1,0,15,
,14.29%,14.29%,50.00%,21.43%,0.00%,,,,,,,,,
MARS-460-401,7,3,1,0,0,11 3.546,1,0,0,0,0,12,DELLAPENNA T
,63.64%,27.27%,9.09%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,7,3,1,0,0,11 3.545,1,0,0,0,0,12,
,63.64%,27.27%,9.09%,0.00%,0.00%,,,,,,,,,
MARS-489-401,3,6,2,0,0,11 3.091,0,0,0,0,0,11,COLEMAN C
,27.27%,54.55%,18.18%,0.00%,0.00%,,,,,,,,,
MARS-489-402,1,4,2,0,0,7 2.857,0,0,0,0,0,7,COLEMAN C
,14.29%,57.14%,28.57%,0.00%,0.00%,,,,,,,,,
MARS-489-403,3,4,0,0,0,7 3.429,0,0,0,0,0,7,COLEMAN C
,42.86%,57.14%,0.00%,0.00%,0.00%,,,,,,,,,
MARS-489-406,15,3,0,0,0,18 3.833,0,0,0,0,0,18,LINTON T
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARINE SCIENCE,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
MARS-489-407,4,10,2,2,0,18 2.889,0,0,0,0,0,18,PARK K
,22.22%,55.56%,11.11%,11.11%,0.00%,,,,,,,,,
COURSE TOTAL:,26,27,6,2,0,61 3.262,0,0,0,0,0,61,
,42.62%,44.26%,9.84%,3.28%,0.00%,,,,,,,,,
MARS-615-601,4,6,0,0,0,10 3.400,0,0,0,0,1,11,JONES G
,40.00%,60.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,4,6,0,0,0,10 3.400,0,0,0,0,1,11,
,40.00%,60.00%,0.00%,0.00%,0.00%,,,,,,,,,
MARS-625-601,7,2,0,0,0,9 3.778,0,0,0,0,0,9,HIGHFIELD W
,77.78%,22.22%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,7,2,0,0,0,9 3.778,0,0,0,0,0,9,
,77.78%,22.22%,0.00%,0.00%,0.00%,,,,,,,,,
MARS-626-601,10,0,0,0,0,10 4.000,0,0,0,0,0,10,HIGHFIELD W
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,10,0,0,0,0,10 4.000,0,0,0,0,0,10,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
MARS-640-699,6,0,0,0,0,6 4.000,0,0,0,1,0,7,VONZHAREN W
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,6,0,0,0,0,6 4.000,0,0,0,1,0,7,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
MARS-655-601,7,0,0,0,0,7 4.000,0,0,0,0,0,7,LINTON T
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,7,0,0,0,0,7 4.000,0,0,0,0,0,7,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARINE SCIENCE,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
MARS-675-699,9,0,0,0,0,9 4.000,0,0,0,0,0,9,VONZHAREN W
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,9,0,0,0,0,9 4.000,0,0,0,0,0,9,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
MARS-689-601,10,0,0,0,0,10 4.000,0,0,0,0,0,10,LINTON T
